journal,cluster_id,x,y,z
1011now.com,-1,0.514054133248702,-0.088536610451796,-0.162708890816684
1070thefan.com,-1,-0.333378431155345,-0.319922984378191,0.12677760353938
107jamz.com,6,-0.141767691869496,-0.487365423014968,-0.429182494427642
10news.com,14,0.578849782562549,-0.043942476923483,-0.089969922798326
1130thetiger.com,-1,0.098064485228265,-0.328661988504066,-0.101700436533656
13abc.com,14,0.660604876432454,0.033932280968692,-0.065140541762102
1428elm.com,6,-0.409225351705649,-0.500723674080497,-0.384614051462262
14news.com,14,0.645750397421089,0.024481215531815,-0.101332523017865
15rounds.com,-1,-0.337130809538016,-0.110229935602577,0.104714726164095
1888pressrelease.com,-1,-0.248950659588022,-0.043813209042904,0.238721446796724
220triathlon.com,-1,-0.436515745459276,0.256207024912806,0.109541416450901
225batonrouge.com,-1,-0.145927705575607,-0.323375236472248,-0.253207261216457
247sports.com,-1,-0.307365951725331,-0.311000429914317,0.003532952222732
247wallst.com,-1,-0.210122518494314,-0.209139601819038,-0.045509697710585
24hourhiphop.com,6,-0.416763944734496,-0.545441527104706,-0.39283183481529
2oceansvibe.com,-1,0.073484665123522,-0.026331540757781,0.068302373174067
2paragraphs.com,6,-0.410897736625384,-0.424910211476327,-0.136053026895567
303magazine.com,-1,-0.249915248158882,-0.341016022514534,-0.527496906551054
360nobs.com,-1,0.102091518594502,0.066824109691157,0.189639589204852
3aw.com.au,7,-0.147628762382208,-0.014654720487478,0.42723923034122
3blmedia.com,-1,0.492740528924167,-0.144341655637129,-0.163755131239407
3dprint.com,-1,-0.255773959063165,-0.146658974226523,0.10526869098655
411mania.com,-1,-0.171515370137109,-0.48810794598326,-0.283127305519905
41nbc.com,-1,0.335526228430492,0.258876177407638,0.127283748616267
49ers.com,-1,-0.346456251325271,-0.206561479477377,0.081182421306698
4bc.com.au,7,-0.34459223861279,-0.07387786094929,0.399766794685795
4ni.co.uk,-1,-0.471637908546108,0.506005015074307,-0.267656861287796
5280.com,-1,-0.272454433417473,-0.376500607571245,-0.505700341385587
570news.com,14,0.564521908379798,0.0369435049879,-0.06035250626197
604now.com,12,-0.304436601097839,-0.089378737509559,0.319340596520816
620ckrm.com,12,-0.137840500765191,-0.030321819739071,0.322928908184274
680news.com,12,0.270556000236858,0.084189856531363,0.161688375773546
6abc.com,14,0.627674185034094,0.030441820871068,-0.101572875721795
700wlw.com,-1,0.475766806029233,-0.017734486549226,-0.183177484494909
710keel.com,-1,0.38156166786979,-0.107004121637159,-0.046463479485914
7x7.com,-1,-0.338817109684254,-0.204801286689956,0.069040304711131
90min.com,3,-0.377652797163405,0.046085829376776,0.172744764711079
92moose.fm,6,-0.315594734814199,-0.455860526239204,-0.16476027818426
943thepoint.com,6,-0.234129887439794,-0.50165215799583,-0.282241832104625
959watd.com,-1,-0.248440292725375,-0.049842523488752,0.048318841259668
964eagle.co.uk,8,-0.486942804437599,0.721446507702388,-0.265364258393662
973espn.com,4,-0.338766288327637,-0.238790844579479,0.116735085425817
98fm.com,3,-0.388703902083141,0.061263294194247,0.170957794297538
9and10news.com,14,0.556388387840857,0.077120852622246,-0.123815229198772
9news.com.au,-1,0.32294647534159,0.16513146846953,0.196715635463781
9to5google.com,14,0.617616599419186,0.066785101545092,0.016456919736449
9to5mac.com,9,-0.168522162665833,0.080677598727736,0.278273487625742
aafp.org,14,0.622076016513239,0.017639167844356,-0.095873734613088
aaj.tv,14,0.610880447677193,0.145604301453682,0.060181061382834
aarp.org,-1,0.468692532263846,-0.13084947122614,-0.347890402075309
abajournal.com,14,0.630277466882444,0.042023012138524,-0.063113544291766
abbynews.com,12,-0.069276367200614,-0.003908168033363,0.284526454666598
abc-7.com,14,0.527935098982552,0.041774574555252,-0.249412011610158
abc.net.au,-1,0.393168196999546,0.186595208972121,0.178914386690578
abc10up.com,-1,-0.37223706274474,-0.069467654524656,-0.134764974161838
abc11.com,14,0.623669609464012,0.032750246268219,-0.092561412867733
abc13.com,14,0.63846828109715,0.032262330030722,-0.081648538055698
abc15.com,14,0.598533332358703,0.014054129054343,-0.098197247472993
abc17news.com,14,0.622189671326461,0.027611599946234,-0.085826724080016
abc30.com,14,0.577560177926905,-0.013545447472133,-0.144566690500113
abc57.com,14,0.591725431689075,0.015063774650523,-0.089660809015519
abc6.com,14,0.627382047340842,0.024314697095627,-0.102243421110792
abc7.com,14,0.573522019416393,-0.044383030411747,-0.169732068315903
abc7chicago.com,14,0.637846827808348,0.015440624099676,-0.140659993714166
abc7news.com,14,0.5937085841988,-0.019977233226593,-0.146885267602511
abc7ny.com,-1,0.261859481967417,-0.049285646122149,0.026130745482736
abcactionnews.com,14,0.612915238625579,-0.025276134943484,-0.122695355923935
abccolumbia.com,14,0.607866021846439,-0.016454689932585,-0.114814317861111
abcnews.com,14,0.580675268160204,0.01670352598467,-0.095209886904716
abnnewswire.net,-1,-0.188648457524954,0.092401880123396,0.287483584737108
aboutlawsuits.com,-1,0.045902022509664,-0.236744457790163,-0.197668030688758
aboutmyarea.co.uk,-1,-0.497927853089508,0.6362291340624,-0.069214406460804
abovethelaw.com,-1,0.461350079508982,-0.002510233482272,-0.109125118106928
abqjournal.com,14,0.625683364574386,0.037030992071998,-0.08450749752439
abs-cbn.com,-1,0.229870811954912,0.082972886124986,0.214336754970439
abs-cbnnews.com,-1,0.033805609747154,-0.005111224035716,0.143252460032021
accessaa.co.uk,-1,-0.238013864490844,0.191657770018034,0.174233350690148
accountingtoday.com,14,0.626049061136022,0.057306561950212,0.009525488015848
accountingweb.co.uk,8,-0.523590144779009,0.644624687763265,-0.332512779842128
accuracy.org,-1,-0.070358291028778,-0.049522270644044,0.025694317226664
aceshowbiz.com,6,-0.300119147616379,-0.429650959452268,-0.190063935995879
