journal,cluster_id,x,y,z
1011now.com,-1.0,-0.5141222057758505,0.08851035982364308,-0.15843258240067926
1070thefan.com,-1.0,0.3332503763365247,0.32086688862643575,0.12806545599228392
107jamz.com,6.0,0.14196654851683277,0.48700128873944737,-0.4362129604097778
10news.com,14.0,-0.5788604256652533,0.0440358549271217,-0.08773246667034938
1130thetiger.com,-1.0,-0.09802615408412856,0.3301388126366008,-0.1076105065485069
13abc.com,14.0,-0.6605577143826887,-0.03384584767973347,-0.06663801976404667
1428elm.com,6.0,0.4095895585575022,0.5008711427125107,-0.3974353702795291
14news.com,14.0,-0.645721723525518,-0.02440677237789895,-0.10144990676193628
15rounds.com,-1.0,0.3373554091975583,0.11060310587412353,0.09495636171591401
1888pressrelease.com,-1.0,0.24913950224018877,0.044239169410588856,0.22796703333506707
220triathlon.com,-1.0,0.4365235909802969,-0.25589969016346986,0.11153410453370004
225batonrouge.com,-1.0,0.14595567190052122,0.3256664231101574,-0.25626484890041346
247sports.com,-1.0,0.3072595036093997,0.31221124008018497,0.0013887652632557626
247wallst.com,-1.0,0.21002264498495216,0.2100425378213527,-0.04363289844820905
24hourhiphop.com,6.0,0.4169601771602929,0.545111559870112,-0.4008070162906287
2oceansvibe.com,-1.0,-0.07351519620195453,0.026433227685491573,0.07252382898185039
2paragraphs.com,6.0,0.4111659070853523,0.42491011577028875,-0.149267550236713
303magazine.com,-1.0,0.24966215458973942,0.34008637319957385,-0.5207513432379848
360nobs.com,-1.0,-0.10185535942121006,-0.06696095959457703,0.18026960720669585
3aw.com.au,7.0,0.14768427147616048,0.014617525990768354,0.43112647846509167
3blmedia.com,-1.0,-0.4926731317260526,0.14417707890271042,-0.16558888166658536
3dprint.com,-1.0,0.2558263523581172,0.14699893039025472,0.10653708970812553
411mania.com,-1.0,0.171646382039761,0.4885002789983925,-0.28561451720946057
41nbc.com,-1.0,-0.3355697374613773,-0.25890942853074156,0.12953946156562204
49ers.com,-1.0,0.3463140925276294,0.20853850984126668,0.07721267800972562
4bc.com.au,7.0,0.3446315236632801,0.07386971556978504,0.4069620878755446
4ni.co.uk,-1.0,0.4717203675359111,-0.5058425263479824,-0.27510697647042204
5280.com,-1.0,0.27220304078296287,0.37560580078446676,-0.4989767427440783
570news.com,14.0,-0.5646390660419381,-0.037419961569997114,-0.05731476361198888
604now.com,12.0,0.3043593315320449,0.08952860888579887,0.3207402278013571
620ckrm.com,12.0,0.1377913679175084,0.03045312306046796,0.3233240849355805
680news.com,12.0,-0.2706884702057441,-0.08451749061812626,0.16385682058204398
6abc.com,14.0,-0.6277212839132312,-0.030802169985805632,-0.09935167478275496
700wlw.com,-1.0,-0.4759044632163756,0.017282059293677036,-0.17690052838441075
710keel.com,-1.0,-0.3815460758881673,0.1075258319667789,-0.04673215191608917
7x7.com,-1.0,0.3387624295247866,0.2052704572460854,0.06762761273083938
90min.com,3.0,0.3779288005749941,-0.04617912951654014,0.16208333322051624
92moose.fm,6.0,0.3156778335631005,0.4554881231138403,-0.168573511429844
943thepoint.com,6.0,0.23421373890986527,0.5010447414734694,-0.2846727331196852
959watd.com,-1.0,0.2481297386938648,0.04976994524638811,0.05304378435425982
964eagle.co.uk,8.0,0.48685635005275746,-0.7214346999459416,-0.26178889635432073
973espn.com,4.0,0.33864373759625044,0.2396034503115358,0.11846641195107202
98fm.com,3.0,0.3889862074131115,-0.06124324439152357,0.15601186041080253
9and10news.com,14.0,-0.5564914690116796,-0.07778266626187733,-0.12112852213544721
9news.com.au,-1.0,-0.3228810720233969,-0.1653333150877524,0.1978483384897942
9to5google.com,14.0,-0.6175054785090606,-0.0663038991738796,0.01142384484567416
9to5mac.com,9.0,0.16851753978477138,-0.08051407929886782,0.2716880919223503
aafp.org,14.0,-0.6219805595731404,-0.017204266872002074,-0.09679561925355436
aaj.tv,14.0,-0.6108386129775567,-0.14557963003165197,0.05839037443710311
aarp.org,-1.0,-0.46881145871330837,0.13026199547970196,-0.3406917225512252
abajournal.com,14.0,-0.6301816224452371,-0.041648711651021166,-0.06792917355869416
abbynews.com,12.0,0.0692133780707173,0.00389856718062458,0.2855658831618358
abc-7.com,14.0,-0.5279196253802964,-0.04153575184214034,-0.24661118097726406
abc.net.au,-1.0,-0.3931561180997834,-0.18670256180002395,0.18298875737480985
abc10up.com,-1.0,0.37218580711388327,0.06992953495831622,-0.13709207582261473
abc11.com,14.0,-0.623723033361494,-0.03304583846042798,-0.09052137231184511
abc13.com,14.0,-0.6384899056484779,-0.032464068608135346,-0.08062100761748672
abc15.com,14.0,-0.5985888606886235,-0.014375680953937394,-0.09569951458131702
abc17news.com,14.0,-0.6222595395349941,-0.027760391065181952,-0.08447888177378773
abc30.com,14.0,-0.5776574294563815,0.013278005736849688,-0.14046563650604485
abc57.com,14.0,-0.5918520095554557,-0.01545353100036808,-0.08565278440443744
abc6.com,14.0,-0.6273306011177202,-0.02428574231728159,-0.10326769678570721
abc7.com,14.0,-0.5735891983122597,0.044454236000006905,-0.1661772281723215
abc7chicago.com,14.0,-0.6378623445829776,-0.015607057363000186,-0.13995714955479457
abc7news.com,14.0,-0.5937803820322718,0.020076649486783227,-0.1440348947501377
abc7ny.com,-1.0,-0.26209027991764283,0.04731411103235373,0.03635790656060026
abcactionnews.com,14.0,-0.6128577680213418,0.025444821869250515,-0.12250330229051568
abccolumbia.com,14.0,-0.6079322649161928,0.015998876355423124,-0.1106660129670145
abcnews.com,14.0,-0.5807706173457283,-0.017061651316427097,-0.09237557710713917
abnnewswire.net,-1.0,0.18891407681708175,-0.09164752205906204,0.27370926203481766
aboutlawsuits.com,-1.0,-0.046113349707086776,0.23601194605156406,-0.18391097780331064
aboutmyarea.co.uk,-1.0,0.4978801637069477,-0.6362891763942907,-0.06164346603692544
abovethelaw.com,-1.0,-0.46129569838066853,0.0027395256967869454,-0.11085729893434063
abqjournal.com,14.0,-0.6257352709308164,-0.037059746783352575,-0.08383541530552444
abs-cbn.com,-1.0,-0.2299028212433594,-0.08290876059953227,0.2155362550657877
abs-cbnnews.com,-1.0,-0.03382746211633116,0.005181113169181753,0.14291993789429353
accessaa.co.uk,-1.0,0.2380158111601023,-0.19152190432005592,0.16818531641500684
accountingtoday.com,14.0,-0.6259722425577915,-0.05702541272411771,0.006310907324963606
accountingweb.co.uk,8.0,0.5236384917956683,-0.644432230375807,-0.33277115576708
accuracy.org,-1.0,0.0701154403605754,0.04894567919717515,0.028791235799175106
aceshowbiz.com,6.0,0.30031783713164073,0.42945063339335227,-0.1986411053038203
aclj.org,14.0,-0.6540752627646249,-0.0813128286510614,0.008939645701767564
acnnewswire.com,-1.0,0.2541021027153343,0.07844905430075051,0.6390507280664326
acs.org,-1.0,0.1250740541706027,-0.09948414467151125,-0.24855008618293578
acsh.org,-1.0,0.09921071818369336,-0.031492475061240734,0.26404128902689783
actionforex.com,-1.0,-0.39710230982640105,-0.27496648135739254,0.14759824597841484
actionnewsjax.com,14.0,-0.5048565327269083,-0.052048793634148646,-0.11653130628345207
actionnewsnow.com,-1.0,-0.5180241011086942,0.091609263563818,-0.14653348680486913
acton.org,-1.0,-0.5757569767789144,-0.1081395640818456,0.041364898878086066
adage.com,-1.0,-0.2962158840157954,0.3020126790220653,-0.21480086674520957
adelaidenow.com.au,-1.0,-0.15771357368691327,-0.12512902301173082,0.2472785850618668
adexchanger.com,-1.0,0.02129367418244935,0.06332611484114349,0.09686528496581924
adl.org,-1.0,0.12433218757647607,0.2751055500647222,-0.2837095880285845
adlawaccess.com,10.0,0.18325568337158987,0.250697755935863,-0.128539255169113
adn.com,14.0,-0.6575677606316055,-0.06444520917678738,-0.05001985297762062
adnews.com.au,-1.0,0.29622109442168665,0.1270000126400643,0.41141148148854334
advanced-television.com,-1.0,0.497396673099165,-0.2560550759783523,-0.4570781581740332
advancedsciencenews.com,-1.0,0.015358802993285297,0.16211534734177432,-0.2579554757706099
advantagenews.com,-1.0,0.20693392838511596,0.296928205013729,-0.5372806403202952
adventistreview.org,-1.0,0.3053074567569557,0.39406180609039326,-0.2507838703772543
adventuresinpoortaste.com,-1.0,0.3089871873987144,0.37140283677201763,-0.12878245880227723
advertiser.ie,2.0,0.3164034736995545,-0.01313663538820507,0.06789489058295851
advocate-online.net,-1.0,0.09306381282186568,0.13983511317228678,-0.10920626905262044
advocate.com,-1.0,-0.11024486905310624,0.08215904992243903,-0.17595503616758804
adweek.com,-1.0,-0.4359795064921599,0.19472929989326562,-0.12646078130368174
adworld.ie,2.0,0.22737903956652755,0.21341004159735247,0.26827519594511134
aei.org,-1.0,-0.4571715921704683,-0.07975125458394311,-0.04963329053329146
aerotechnews.com,14.0,-0.5760752217896931,-0.10518512737507688,0.13479152472456374
afaqs.com,-1.0,0.31216751931206654,0.21565750572041295,0.27954667657581345
afc.com.au,7.0,0.32256781995619577,0.08374806795327619,0.4681739376614594
afl.com.au,7.0,0.3211218071858534,0.07263301354452112,0.4839000420466425
aflcio.org,-1.0,0.017900129660700884,0.21906897712628212,-0.3392024812401539
afloat.ie,2.0,0.29139764394597084,0.030673942015513506,0.1429307186264774
afr.com,14.0,-0.5747149527930967,-0.13844645886059495,0.07962620150003694
africanews.com,9.0,0.05664688412331745,-0.1178986968515959,0.3477342346404896
afro.com,-1.0,-0.26636742568162514,0.22208559140078518,-0.292064934934591
aft.org,-1.0,0.017480961441739235,0.1004977738833595,-0.10850188859904843
aftermarketnews.com,-1.0,0.24684156923212855,0.43786579101791423,-0.21824665041541078
agmetalminer.com,14.0,-0.6159025992529064,-0.06979607652342515,0.00825590305481862
agri-pulse.com,14.0,-0.49802593640485965,-0.21631118940356495,-0.20786157528961827
agriculture.com,14.0,-0.4924578838543068,-0.27082833138428114,0.03542312995604459
agriland.ie,2.0,0.33699514072429604,-0.15838952633619602,0.07343967289506602
agrinews-pubs.com,14.0,-0.5277713741303003,-0.1929365693227457,-0.1572994049086906
agwired.com,14.0,-0.6228580267235871,-0.06814471324037175,0.000500016251678912
ahmedabadmirror.com,11.0,-0.1152686851063693,-0.05068102492218924,0.30555489114734957
ai-cio.com,-1.0,0.03091368652274028,0.011798701163493805,0.20938575804984896
aijac.org.au,-1.0,-0.29466402084350357,-0.05163211498508058,0.06854525688699026
aikenstandard.com,-1.0,-0.5418093117973916,0.035018000331144654,0.010375562755045774
aim.org,14.0,-0.5982967172328815,-0.07046732251571346,0.010267186595893587
ainonline.com,-1.0,-0.49827133914358546,-0.15971132326591528,0.18111472769658105
aip.org,-1.0,0.38208156040567204,0.24946900988451962,0.48615425798690404
airalamo.com,-1.0,0.391119197346865,0.5460389327232859,-0.24190985917494334
airdrieecho.com,12.0,-0.10008763527281261,-0.03439003058388913,0.22240384423138376
airforcetimes.com,-1.0,-0.17597365724957414,0.09552409069582166,-0.060335993707215915
airport-world.com,-1.0,0.26449050251387973,0.07714884534281442,0.5615601384529829
airspacemag.com,-1.0,0.3159573161225547,-0.1292036093550933,0.15925438865497385
aish.com,-1.0,0.2739458296956261,0.11461570907041096,0.06746729805038537
ajc.com,14.0,-0.5897099725464113,0.05376152718764957,-0.19491944186996718
ajot.com,14.0,-0.6228583858644857,-0.09157699276731668,0.012824868803613346
ajournalofmusicalthings.com,-1.0,0.3883589764294354,0.411496695459654,-0.2120595938228644
ajp.com.au,7.0,0.37673979722092427,-0.0689260589084533,0.25876193432572014
akron.com,-1.0,0.0778137195689682,0.29392150795336053,-0.29763700931304427
al-monitor.com,-1.0,-0.33829618304496195,-0.10307191711605866,0.24297248287975298
al.com,-1.0,-0.5359010402983735,0.07840885741185286,-0.18426167342491578
alabamanews.net,-1.0,-0.5231011651361666,0.05791973643986591,-0.22261607572172415
alarabiya.net,14.0,-0.552264986616207,-0.186678643348251,0.12058701660947958
alaskahighwaynews.ca,-1.0,-0.3797674691111748,0.00974631395479705,0.07536873654026394
albawaba.com,-1.0,-0.45462024205269636,-0.10730982702077994,0.11915794749926903
albernivalleynews.com,12.0,0.042251206206549374,9.613260698863634e-06,0.28917794731314683
alderleyedge.com,-1.0,0.453276897406269,-0.3575724069421073,-0.23937851277413608
aldianews.com,-1.0,-0.38903551176638296,-0.043560209561990984,-0.08873036068453169
aledotimesrecord.com,14.0,-0.5995385175135451,-0.062430238081498446,-0.13072819878492026
alextimes.com,-1.0,0.06204677422565322,0.17352219395530877,-0.336781205466184
algemeiner.com,-1.0,-0.17457579398479847,-0.09193028871233874,0.044380063596886954
alibi.com,-1.0,0.11847413588007193,0.3813329820809998,-0.4434910753391346
aliran.com,-1.0,0.2690153825386629,-0.012239788949618849,0.6167327334249735
aljazeera.com,14.0,-0.5690543737588877,-0.19992680578543748,0.07498167648821297
all-noise.co.uk,6.0,0.41405445558351733,0.4373494191606764,-0.19014344777322456
all4women.co.za,6.0,0.1990070121957841,0.2798729479548357,-0.08303760796610733
allaboutjazz.com,-1.0,0.313066458275502,0.31255519423663564,-0.13277844804816374
allaboutthejersey.com,-1.0,0.3320146236119443,0.35689494824810675,-0.011715455594093552
allaccess.com,-1.0,-0.38652367840342894,0.28723339618903054,-0.24451846014578185
allafrica.com,-1.0,0.11542719555118483,-0.17428974204990447,0.3548252529813074
allarsenal.com,3.0,0.37454235712011585,-0.03272330692141022,0.10706580425437723
allergicliving.com,-1.0,0.18821024268661665,0.025120528565407307,0.1979884613249623
allhiphop.com,6.0,0.3483636611290437,0.48666521729523443,-0.25666845120281395
allindiaroundup.com,-1.0,-0.15495079292345057,-0.03134755863850981,0.2760954556272721
allmediascotland.com,-1.0,0.34143328396084793,-0.07999106589741578,0.016774657507962604
allotsego.com,13.0,0.1567235125056171,0.07860891141173643,0.16475672487790352
allure.com,6.0,0.3966585211961563,0.490010093993798,-0.1850527059041626
